Time            	H2O             	CO              	OH              	H2              	COCO*           	H*              	CHO*            	H2O*            	CO*             	*               
7.5857757503e-08	-7.3274379777e+00	-7.7172517776e-02	2.2289187586e-01	6.0343283731e-08	3.4527182516e+01	2.1668854086e-01	6.2032143046e-03	7.1045461019e+00	-6.8983395729e+01	-7.3984071605e+00
7.7624711663e-08	8.1420387302e+00	9.2011809349e-02	2.2289184203e-01	6.1664449003e-08	3.3625754825e+01	2.1668851378e-01	6.2032049233e-03	-8.3649305722e+00	-6.7349724665e+01	8.2402538678e+00
7.9432823472e-08	-7.8749617370e-01	3.3110976219e-03	2.2289180747e-01	6.3016387996e-08	3.2727686920e+01	2.1668848610e-01	6.2031953436e-03	5.6460436623e-01	-6.5464888133e+01	-7.7798175471e-01
8.1283051616e-08	3.6550974092e+00	5.5910646915e-02	2.2289177321e-01	6.4399817519e-08	3.1833523848e+01	2.1668845885e-01	6.2031855614e-03	-3.8779891824e+00	-6.3729161529e+01	3.7172113705e+00
8.3176377110e-08	-4.4871001912e+00	-2.4521797895e-02	2.2289173857e-01	6.5815471076e-08	3.0943817074e+01	2.1668843137e-01	6.2031755723e-03	4.2642084526e+00	-6.1869315525e+01	-4.5054186818e+00
8.5113803820e-08	4.4267887489e+00	7.5273364782e-02	2.2289170435e-01	6.7264099259e-08	3.0059122593e+01	2.1668840445e-01	6.2031653718e-03	-4.6496804532e+00	-6.0199721715e+01	4.5082654136e+00
8.7096358996e-08	-6.2171741023e+00	-3.1666189432e-02	2.2289166958e-01	6.8746470142e-08	2.9179999600e+01	2.1668837713e-01	6.2031549555e-03	5.9942824327e+00	-5.8334536166e+01	-6.2426369993e+00
8.9125093813e-08	8.8341507512e+00	1.3291925192e-01	2.2289163549e-01	7.0263369690e-08	2.8307009688e+01	2.1668835065e-01	6.2031443186e-03	-9.0570423867e+00	-5.6753141772e+01	8.9732732879e+00
9.1201083936e-08	-1.3709394009e+01	-9.9863380194e-02	2.2289160039e-01	7.1815602175e-08	2.7440716043e+01	2.1668832330e-01	6.2031334564e-03	1.3486502408e+01	-5.4787771840e+01	-1.3803054112e+01
9.3325430080e-08	2.1530314901e+01	2.7799713612e-01	2.2289156687e-01	7.3403990603e-08	2.6581682344e+01	2.1668829770e-01	6.2031223639e-03	-2.1753206468e+01	-5.3447564946e+01	2.1814515306e+01
9.5499258602e-08	-3.7195536148e+01	-3.3727756143e-01	2.2289153083e-01	7.5029377153e-08	2.5730471417e+01	2.1668826973e-01	6.2031110361e-03	3.6972644617e+01	-5.1129868383e+01	-3.7526610448e+01
9.7723722096e-08	6.5892760752e+01	7.5754612684e-01	2.2289149920e-01	7.6692623617e-08	2.4887643876e+01	2.1668824635e-01	6.2030994678e-03	-6.6115652251e+01	-5.0539036979e+01	6.6656510132e+01
1.0000000000e-07	-1.2354600381e+02	-1.2392922342e+00	2.2289145971e-01	7.8394611864e-08	2.4053756820e+01	2.1668821527e-01	6.2030876538e-03	1.2332311235e+02	-4.6874424494e+01	-1.2477909280e+02
1.0232929923e-07	-2.1684597036e-01	6.9332748652e-02	2.2289142874e-01	8.0136244302e-08	2.3229362365e+01	2.1668819288e-01	6.2030755886e-03	-6.0454583805e-03	-4.6534260554e+01	-1.4130998585e-01
1.0471285481e-07	-2.5370124311e+01	-1.9135913253e-01	2.2289139383e-01	8.1918444361e-08	2.2415006616e+01	2.1668816672e-01	6.2030632666e-03	2.5147232917e+01	-4.4644857162e+01	-2.5555280216e+01
1.0715193052e-07	4.0889624159e+01	5.1399129629e-01	2.2289136147e-01	8.3742156978e-08	2.1611228157e+01	2.1668814330e-01	6.2030506821e-03	-4.1112515520e+01	-4.3742650661e+01	4.1409818673e+01
1.0964781961e-07	-3.9688415953e+01	-3.3260059357e-01	2.2289132523e-01	8.5608349104e-08	2.0818556454e+01	2.1668811619e-01	6.2030378292e-03	3.9465524628e+01	-4.1310715351e+01	-4.0014813338e+01
1.1220184543e-07	4.5392114225e+01	5.7151576877e-01	2.2289129358e-01	8.7518010209e-08	2.0037510337e+01	2.1668809384e-01	6.2030247019e-03	-4.5615005518e+01	-4.0652739468e+01	4.5969833193e+01
1.1481536215e-07	-6.9060608313e+01	-6.3323456049e-01	2.2289125664e-01	8.9472152815e-08	1.9268596555e+01	2.1668806640e-01	6.2030112940e-03	6.8837717057e+01	-3.7910161561e+01	-6.9687639683e+01
1.1748975549e-07	1.0146813163e+02	1.1737946272e+00	2.2289122753e-01	9.1471813027e-08	1.8512308314e+01	2.1668804699e-01	6.2029975991e-03	-1.0169102286e+02	-3.8204614253e+01	1.0264812944e+02
1.2022644346e-07	-1.5720352592e+02	-1.5553124547e+00	2.2289118694e-01	9.3518051083e-08	1.7769123786e+01	2.1668801630e-01	6.2029836107e-03	1.5698063474e+02	-3.3989138101e+01	-1.5875263521e+02
1.2302687708e-07	2.6193135320e+02	2.8789705634e+00	2.2289116483e-01	9.5611951919e-08	1.7039504587e+01	2.1668800428e-01	6.2029693221e-03	-2.6215424437e+02	-3.6964182706e+01	2.6481652693e+02
1.2589254118e-07	-4.5875699842e+02	-4.7331865132e+00	2.2289111202e-01	9.7754625742e-08	1.6323894272e+01	2.1668796179e-01	6.2029547264e-03	4.5853410730e+02	-2.7920804986e+01	-4.6348398178e+02
1.2882495517e-07	-2.6386867392e-01	1.1687907577e-01	2.2289109127e-01	9.9947208619e-08	1.5622724744e+01	2.1668795155e-01	6.2029398165e-03	4.0977582654e-02	-3.1368531504e+01	-1.4078645844e-01
1.3182567386e-07	-2.2032007695e-01	1.2167361379e-01	2.2289105826e-01	1.0219086308e-07	1.4936395677e+01	2.1668792930e-01	6.2029245852e-03	-2.5709813154e-03	-3.0000667892e+01	-9.2443334193e-02
1.3489628826e-07	4.0562421483e+01	5.5692994595e-01	2.2289102652e-01	1.0448677873e-07	1.4265218092e+01	2.1668790852e-01	6.2029090249e-03	-4.0785312509e+01	-2.9093569038e+01	4.1125554547e+01
1.3803842646e-07	1.6419027026e+01	3.0590856075e-01	2.2289099319e-01	1.0683617290e-07	1.3609603427e+01	2.1668788639e-01	6.2028931281e-03	-1.6641918019e+01	-2.7531318307e+01	1.6731138694e+01
1.4125375446e-07	-1.6340015700e+01	-3.6269187927e-02	2.2289095979e-01	1.0924029124e-07	1.2969962821e+01	2.1668786442e-01	6.2028768870e-03	1.6117124740e+01	-2.5909859331e+01	-1.6370081792e+01
1.4454397707e-07	-1.9625023609e-01	1.3828539848e-01	2.2289092788e-01	1.1170040846e-07	1.2346553434e+01	2.1668784419e-01	6.2028602934e-03	-2.6640691790e-02	-2.4837595126e+01	-5.1761753915e-02
1.4791083882e-07	-2.0564677470e-01	1.4201948047e-01	2.2289089571e-01	1.1421782894e-07	1.1739608971e+01	2.1668782394e-01	6.2028433390e-03	-1.7244121015e-02	-2.3627440266e+01	-5.7424222454e-02
1.5135612484e-07	-2.1797013946e-01	1.4561688900e-01	2.2289086371e-01	1.1679388743e-07	1.1149410090e+01	2.1668780410e-01	6.2028260153e-03	-4.9207242435e-03	-2.2450639894e+01	-6.6150190861e-02
1.5488166189e-07	-2.0189998857e+01	-6.1839133501e-02	2.2289083134e-01	1.1942994979e-07	1.0576178191e+01	2.1668778416e-01	6.2028083136e-03	1.9967108025e+01	-2.1096720056e+01	-2.0245634943e+01
1.5848931925e-07	-1.1950327134e+01	2.8754860163e-02	2.2289079989e-01	1.2212741370e-07	1.0020094887e+01	2.1668776541e-01	6.2027902249e-03	1.1727436334e+01	-2.0075147425e+01	-1.1915369240e+01
1.6218100974e-07	3.0139453807e+00	1.9030934572e-01	2.2289076879e-01	1.2488770937e-07	9.4813080578e+00	2.1668774728e-01	6.2027717399e-03	-3.2368361494e+00	-1.9159128233e+01	3.2104577479e+00
1.6595869074e-07	-2.1282309693e-01	1.5949979424e-01	2.2289073736e-01	1.2771230035e-07	8.9599401268e+00	2.1668772909e-01	6.2027528493e-03	-1.0067640432e-02	-1.8085582801e+01	-4.7120294413e-02
1.6982436525e-07	-1.8255155036e-01	1.6300210357e-01	2.2289070617e-01	1.3060268426e-07	8.4560915963e+00	2.1668771143e-01	6.2027335433e-03	-4.0339155810e-02	-1.7081388030e+01	-1.3346452048e-02
1.7378008287e-07	-5.1507067886e+02	-5.2755690217e+00	2.2289066120e-01	1.3356039363e-07	7.9698240632e+00	2.1668768027e-01	6.2027138120e-03	5.1484778820e+02	-1.0670281819e+01	-5.2034004490e+02
1.7782794100e-07	-5.9651507295e-02	1.7033243179e-01	2.2289064423e-01	1.3658699666e-07	7.5011639998e+00	2.1668767741e-01	6.2026936451e-03	-1.6323913693e-01	-1.5178863125e+01	1.1688389132e-01
1.8197008586e-07	-2.8148490250e+02	-2.8010877073e+00	2.2289060584e-01	1.3968409810e-07	7.0501071164e+00	2.1668765344e-01	6.2026730322e-03	2.8126201189e+02	-1.1305329199e+01	-2.8427978725e+02
1.8620871367e-07	-1.9456873110e-01	1.7449304461e-01	2.2289058279e-01	1.4285334006e-07	6.6166132213e+00	2.1668764513e-01	6.2026519625e-03	-2.8321851699e-02	-1.3413922139e+01	-1.3872748811e-02
1.9054607180e-07	-2.3338039646e-01	1.7671030760e-01	2.2289055224e-01	1.4609640291e-07	6.2005956155e+00	2.1668762963e-01	6.2026304249e-03	1.0489844211e-02	-1.2584104169e+01	-5.0467166240e-02
1.9498445998e-07	-1.9070631312e-01	1.7967924476e-01	2.2289052179e-01	1.4941500617e-07	5.8019547895e+00	2.1668761455e-01	6.2026084081e-03	-3.2184208670e-02	-1.1789791432e+01	-4.8241611261e-03
1.9952623150e-07	-2.3680118842e-01	1.8160086870e-01	2.2289049142e-01	1.5281090939e-07	5.4205462186e+00	2.1668759989e-01	6.2025859006e-03	1.3910697003e-02	-1.1028895892e+01	-4.8997428194e-02
2.0417379447e-07	-1.9112779852e-01	1.8438491225e-01	2.2289046111e-01	1.5628591313e-07	5.0561958482e+00	2.1668758565e-01	6.2025628904e-03	-3.1762662586e-02	-1.0302979171e+01	-5.4001080736e-04
2.0892961309e-07	-2.3613453057e-01	1.8610388041e-01	2.2289043085e-01	1.5984185988e-07	4.7086987764e+00	2.1668757180e-01	6.2025393653e-03	1.3244099720e-02	-9.6097039726e+00	-4.3827791113e-02
2.1379620895e-07	-1.9278142940e-01	1.8865200877e-01	2.2289040062e-01	1.6348063503e-07	4.3778171828e+00	2.1668755835e-01	6.2025153128e-03	-3.0108971216e-02	-8.9504888896e+00	2.0734216422e-03
2.1877616239e-07	-2.3635192703e-01	1.9017794728e-01	2.2289037040e-01	1.6720416792e-07	4.0632853644e+00	2.1668754527e-01	6.2024907200e-03	1.3461556626e-02	-8.3229511668e+00	-3.9971154617e-02
2.2387211386e-07	-1.9495290362e-01	1.9250079989e-01	2.2289034018e-01	1.7101443281e-07	3.7648079060e+00	2.1668753258e-01	6.2024655739e-03	-2.7937436562e-02	-7.7283190774e+00	3.7507038800e-03
2.2908676528e-07	-2.3658076571e-01	1.9384652376e-01	2.2289030993e-01	1.7491344994e-07	3.4820623888e+00	2.1668752024e-01	6.2024398610e-03	1.3690455788e-02	-7.1641737412e+00	-3.6531452265e-02
2.3442288153e-07	-1.9702137909e-01	1.9595336914e-01	2.2289027963e-01	1.7890328662e-07	3.2147007262e+00	2.1668750825e-01	6.2024135675e-03	-2.5868900533e-02	-6.6315572351e+00	5.1347614228e-03
2.3988329190e-07	-2.3664557046e-01	1.9712826610e-01	2.2289024925e-01	1.8298605832e-07	2.9623502856e+00	2.1668749660e-01	6.2023866792e-03	1.3755321210e-02	-6.1280312239e+00	-3.3314551711e-02
2.4547089157e-07	-1.9883140682e-01	1.9902953506e-01	2.2289021878e-01	1.8716392976e-07	2.7246161689e+00	2.1668748527e-01	6.2023591817e-03	-2.4058811958e-02	-5.6544642320e+00	6.4008617455e-03
2.5118864315e-07	-2.3658734916e-01	2.0004224777e-01	2.2289018818e-01	1.9143911611e-07	2.5010826416e+00	2.1668747424e-01	6.2023310602e-03	1.3697160978e-02	-5.2084098619e+00	-3.0342387449e-02
2.5703957828e-07	-2.0047072474e-01	2.0174890757e-01	2.2289015744e-01	1.9581388413e-07	2.2913152305e+00	2.1668746351e-01	6.2023022995e-03	-2.2419432704e-02	-4.7905816708e+00	7.4808767564e-03
2.6302679919e-07	-2.3647762729e-01	2.0260903239e-01	2.2289012652e-01	2.0029055336e-07	2.0948627222e+00	2.1668745306e-01	6.2022728841e-03	1.3587500765e-02	-4.3985367496e+00	-2.7665921431e-02
2.6915348039e-07	-2.0197843339e-01	2.0413339138e-01	2.2289009541e-01	2.0487149740e-07	1.9112591834e+00	2.1668744287e-01	6.2022427982e-03	-2.0911662021e-02	-4.0328540010e+00	8.3576105340e-03
2.7542287033e-07	-2.3633357088e-01	2.0485168695e-01	2.2289006406e-01	2.0955914511e-07	1.7400261726e+00	2.1668743292e-01	6.2022120253e-03	1.3443506815e-02	-3.6911062442e+00	-2.5279252778e-02
2.8183829313e-07	-2.0335262531e-01	2.0620673895e-01	2.2289003246e-01	2.1435598195e-07	1.5806748740e+00	2.1668742320e-01	6.2021805490e-03	-1.9537407147e-02	-3.3737586676e+00	9.0567228971e-03
2.8840315031e-07	-2.3614373572e-01	2.0679461956e-01	2.2289000057e-01	2.1926455125e-07	1.4327083282e+00	2.1668741369e-01	6.2021483522e-03	1.3253735151e-02	-3.0784134243e+00	-2.3146529278e-02
2.9512092267e-07	-2.0460855919e-01	2.0799380541e-01	2.2288996836e-01	2.2428745560e-07	1.2956236487e+00	2.1668740437e-01	6.2021154175e-03	-1.8281409177e-02	-2.8054432182e+00	9.5878102135e-03
3.0199517204e-07	-2.3591193640e-01	2.0846322179e-01	2.2288993581e-01	2.2942735820e-07	1.1689142282e+00	2.1668739523e-01	6.2020817271e-03	1.3022000586e-02	-2.5524937599e+00	-2.1246174028e-02
3.0902954325e-07	-2.0574623489e-01	2.0952004194e-01	2.2288990289e-01	2.3468698430e-07	1.0520719345e+00	2.1668738625e-01	6.2020472627e-03	-1.7143667995e-02	-2.3198659581e+00	9.9763236877e-03
3.1622776602e-07	-2.3564770953e-01	2.0988279581e-01	2.2288986955e-01	2.4006912260e-07	9.4458925424e-01	2.1668737741e-01	6.2020120057e-03	1.2757839982e-02	-2.1052633163e+00	-1.9562421579e-02
3.2359365693e-07	-2.0677900374e-01	2.1081089973e-01	2.2288983578e-01	2.4557662679e-07	8.4596138677e-01	2.1668736869e-01	6.2019759372e-03	-1.6110832039e-02	-1.9089356492e+00	1.0234363085e-02
3.3113112148e-07	-2.3535296234e-01	2.1107903123e-01	2.2288980154e-01	2.5121241701e-07	7.5568826419e-01	2.1668736007e-01	6.2019390375e-03	1.2463160808e-02	-1.7286574986e+00	-1.8071489653e-02
3.3884415614e-07	-2.0771735602e-01	2.1189159155e-01	2.2288976680e-01	2.5697948141e-07	6.7327648244e-01	2.1668735155e-01	6.2019012868e-03	-1.5172410775e-02	-1.5646464577e+00	1.0376650774e-02
